,sample_name,type,fold
4166,9521,train,1
4167,7030,train,1
4168,5349,train,1
4169,8884,train,1
4170,7417,train,1
4171,7738,train,1
4172,6481,train,1
4173,2820,train,1
4174,241,train,1
4175,1331,train,1
4176,1282,train,1
4177,5951,train,1
4178,6260,train,1
4179,20,train,1
4180,1047,train,1
4181,8497,train,1
4182,1846,train,1
4183,7097,train,1
4184,508,train,1
4185,5782,train,1
4186,7019,train,1
4187,4330,train,1
4188,2905,train,1
4189,877,train,1
4190,9198,train,1
4191,9786,train,1
4192,7861,train,1
4193,546,train,1
4194,1688,train,1
4195,9608,train,1
4196,4413,train,1
4197,7871,train,1
4198,6284,train,1
4199,5502,train,1
4200,9373,train,1
4201,1907,train,1
4202,7183,train,1
4203,5457,train,1
4204,2993,train,1
4205,591,train,1
4206,1469,train,1
4207,7297,train,1
4208,1718,train,1
4209,1780,train,1
4210,157,train,1
4211,6435,train,1
4212,6705,train,1
4213,4285,train,1
4214,9315,train,1
4215,6680,train,1
4216,876,train,1
4217,7464,train,1
4218,3373,train,1
4219,5978,train,1
4220,2234,train,1
4221,5050,train,1
4222,9294,train,1
4223,4175,train,1
4224,2326,train,1
4225,8130,train,1
4226,3564,train,1
4227,1356,train,1
4228,1445,train,1
4229,2457,train,1
4230,6387,train,1
4231,983,train,1
4232,8807,train,1
4233,5030,train,1
4234,3278,train,1
4235,362,train,1
4236,7436,train,1
4237,4549,train,1
4238,5604,train,1
4239,1435,train,1
4240,1429,train,1
4241,5765,train,1
4242,7125,train,1
4243,8722,train,1
4244,1834,train,1
4245,2364,train,1
4246,9388,train,1
4247,4782,train,1
4248,8670,train,1
4249,1849,train,1
4250,9916,train,1
4251,1028,train,1
4252,7652,train,1
4253,7009,train,1
4254,25,train,1
4255,5687,train,1
4256,3503,train,1
4257,8147,train,1
4258,7565,train,1
4259,1937,train,1
4260,3819,train,1
4261,4499,train,1
4262,7836,train,1
4263,4369,train,1
4264,8056,train,1
4265,4777,train,1
4266,7364,train,1
4267,5962,train,1
4268,8524,train,1
4269,572,train,1
4270,3345,train,1
4271,1145,train,1
4272,4867,train,1
4273,4261,train,1
4274,4810,train,1
4275,7072,train,1
4276,5896,train,1
4277,9971,train,1
4278,6898,train,1
4279,6686,train,1
4280,1920,train,1
4281,8871,train,1
4282,9912,train,1
4283,4267,train,1
4284,4516,train,1
4285,505,train,1
4286,5226,train,1
4287,2257,train,1
4288,1638,train,1
4289,260,train,1
4290,5722,train,1
4291,7621,train,1
4292,4365,train,1
4293,8618,train,1
4294,720,train,1
4295,9390,train,1
4296,5863,train,1
4297,4687,train,1
4298,4317,train,1
4299,1352,train,1
4300,5310,train,1
4301,8131,train,1
4302,9496,train,1
4303,4077,train,1
4304,8495,train,1
4305,7395,train,1
4306,4835,train,1
4307,5700,train,1
4308,4434,train,1
4309,4458,train,1
4310,85,train,1
4311,1981,train,1
4312,4581,train,1
4313,9298,train,1
4314,4361,train,1
4315,451,train,1
4316,3681,train,1
4317,9268,train,1
4318,148,train,1
4319,9696,train,1
4320,5844,train,1
4321,9234,train,1
4322,9348,train,1
4323,6195,train,1
4324,1695,train,1
4325,5253,train,1
4326,320,train,1
4327,8044,train,1
4328,1953,train,1
4329,9715,train,1
4330,2475,train,1
4331,7719,train,1
4332,3103,train,1
4333,4406,train,1
4334,1875,train,1
4335,9249,train,1
4336,7581,train,1
4337,562,train,1
4338,8784,train,1
4339,2682,train,1
4340,7361,train,1
4341,9220,train,1
4342,11,train,1
4343,8036,train,1
4344,4058,train,1
4345,5752,train,1
4346,6110,train,1
4347,8626,train,1
4348,4487,train,1
4349,7146,train,1
4350,3233,train,1
4351,6480,train,1
4352,6403,train,1
4353,7468,train,1
4354,6291,train,1
4355,8811,train,1
4356,8650,train,1
4357,8872,train,1
4358,9752,train,1
4359,9780,train,1
4360,3644,train,1
4361,1902,train,1
4362,4705,train,1
4363,7825,train,1
4364,6789,train,1
4365,9404,train,1
4366,6720,train,1
4367,6770,train,1
4368,1446,train,1
4369,674,train,1
4370,466,train,1
4371,2121,train,1
4372,4108,train,1
4373,4839,train,1
4374,677,train,1
4375,3377,train,1
4376,7837,train,1
4377,623,train,1
4378,5577,train,1
4379,3927,train,1
4380,799,train,1
4381,713,train,1
4382,40,train,1
4383,3710,train,1
4384,7069,train,1
4385,7268,train,1
4386,9186,train,1
4387,1252,train,1
4388,123,train,1
4389,7197,train,1
4390,2951,train,1
4391,555,train,1
4392,223,train,1
4393,8486,train,1
4394,5750,train,1
4395,7006,train,1
4396,1806,train,1
4397,4351,train,1
4398,3002,train,1
4399,1330,train,1
4400,3805,train,1
4401,8584,train,1
4402,8411,train,1
4403,3802,train,1
4404,2774,train,1
4405,4411,train,1
4406,4007,train,1
4407,5886,train,1
4408,222,train,1
4409,1675,train,1
4410,7839,train,1
4411,90,train,1
4412,9677,train,1
4413,4690,train,1
4414,270,train,1
4415,9657,train,1
4416,5579,train,1
4417,7648,train,1
4418,8181,train,1
4419,4247,train,1
4420,4440,train,1
4421,6937,train,1
4422,7051,train,1
4423,4009,train,1
4424,3120,train,1
4425,1543,train,1
4426,2195,train,1
4427,9735,train,1
4428,249,train,1
4429,6271,train,1
4430,724,train,1
4431,934,train,1
4432,2550,train,1
4433,857,train,1
4434,5200,train,1
4435,5973,train,1
4436,7682,train,1
4437,2566,train,1
4438,6578,train,1
4439,4189,train,1
4440,723,train,1
4441,1137,train,1
4442,8248,train,1
4443,6974,train,1
4444,2918,train,1
4445,5275,train,1
4446,7513,train,1
4447,4141,train,1
4448,6636,train,1
4449,9676,train,1
4450,5154,train,1
4451,3190,train,1
4452,5077,train,1
4453,4492,train,1
4454,1973,train,1
4455,7025,train,1
4456,5442,train,1
4457,166,train,1
4458,5838,train,1
4459,4281,train,1
4460,5678,train,1
4461,2237,train,1
4462,3527,train,1
4463,4615,train,1
4464,6302,train,1
4465,2512,train,1
4466,1402,train,1
4467,3313,train,1
4468,7170,train,1
4469,7795,train,1
4470,5707,train,1
4471,5907,train,1
4472,58,train,1
4473,3948,train,1
4474,6869,train,1
4475,1556,train,1
4476,8961,train,1
4477,81,train,1
4478,1533,train,1
4479,5369,train,1
4480,6602,train,1
4481,4649,train,1
4482,6694,train,1
4483,1306,train,1
4484,1351,train,1
4485,3741,train,1
4486,9958,train,1
4487,3726,train,1
4488,2081,train,1
4489,809,train,1
4490,7507,train,1
4491,4536,train,1
4492,422,train,1
4493,3526,train,1
4494,9806,train,1
4495,640,train,1
4496,4761,train,1
4497,3994,train,1
4498,2078,train,1
4499,1758,train,1
4500,2813,train,1
4501,6970,train,1
4502,1617,train,1
4503,8724,train,1
4504,6132,train,1
4505,5736,train,1
4506,1574,train,1
4507,8014,train,1
4508,3742,train,1
4509,5702,train,1
4510,8198,train,1
4511,8322,train,1
4512,6407,train,1
4513,4535,train,1
4514,5966,train,1
4515,1787,train,1
4516,1615,train,1
4517,3601,train,1
4518,9567,train,1
4519,7931,train,1
4520,3108,train,1
4521,1862,train,1
4522,1442,train,1
4523,6145,train,1
4524,5384,train,1
4525,1154,train,1
4526,1345,train,1
4527,4748,train,1
4528,2616,train,1
4529,6001,train,1
4530,5410,train,1
4531,2434,train,1
4532,3587,train,1
4533,7662,train,1
4534,9726,train,1
4535,6113,train,1
4536,6810,train,1
4537,8611,train,1
4538,7211,train,1
4539,2011,train,1
4540,2071,train,1
4541,8738,train,1
4542,2427,train,1
4543,3311,train,1
4544,770,train,1
4545,9704,train,1
4546,579,train,1
4547,8839,train,1
4548,3463,train,1
4549,9398,train,1
4550,772,train,1
4551,7098,train,1
4552,6421,train,1
4553,8261,train,1
4554,2671,train,1
4555,5574,train,1
4556,7879,train,1
4557,1131,train,1
4558,9237,train,1
4559,2705,train,1
4560,5204,train,1
4561,7896,train,1
4562,3398,train,1
4563,7909,train,1
4564,3492,train,1
4565,7888,train,1
4566,4829,train,1
4567,1358,train,1
4568,8081,train,1
4569,6620,train,1
4570,3331,train,1
4571,3357,train,1
4572,8645,train,1
4573,2556,train,1
4574,7948,train,1
4575,8795,train,1
4576,9226,train,1
4577,2613,train,1
4578,3546,train,1
4579,5360,train,1
4580,9906,train,1
4581,1984,train,1
4582,8559,train,1
4583,284,train,1
4584,8386,train,1
4585,3908,train,1
4586,5794,train,1
4587,8504,train,1
4588,6429,train,1
4589,4906,train,1
4590,5901,train,1
4591,585,train,1
4592,8390,train,1
4593,6048,train,1
4594,1598,train,1
4595,9273,train,1
4596,5655,train,1
4597,8516,train,1
4598,2360,train,1
4599,4194,train,1
4600,3672,train,1
4601,7476,train,1
4602,7759,train,1
4603,5500,train,1
4604,6344,train,1
4605,9312,train,1
4606,9620,train,1
4607,7606,train,1
4608,6612,train,1
4609,7978,train,1
4610,3007,train,1
4611,8911,train,1
4612,9690,train,1
4613,1425,train,1
4614,8991,train,1
4615,5842,train,1
4616,3286,train,1
4617,2981,train,1
4618,7906,train,1
4619,2541,train,1
4620,4344,train,1
4621,3791,train,1
4622,8119,train,1
4623,9913,train,1
4624,9850,train,1
4625,1842,train,1
4626,9109,train,1
4627,2017,train,1
4628,7707,train,1
4629,7486,train,1
4630,7950,train,1
4631,7105,train,1
4632,8266,train,1
4633,8768,train,1
4634,9536,train,1
4635,3303,train,1
4636,6162,train,1
4637,5856,train,1
4638,439,train,1
4639,3779,train,1
4640,9629,train,1
4641,8437,train,1
4642,7208,train,1
4643,5092,train,1
4644,605,train,1
4645,7564,train,1
4646,5615,train,1
4647,9305,train,1
4648,8410,train,1
4649,6265,train,1
4650,2446,train,1
4651,7182,train,1
4652,6749,train,1
4653,5704,train,1
4654,7332,train,1
4655,5255,train,1
4656,3796,train,1
4657,1863,train,1
4658,4262,train,1
4659,1674,train,1
4660,1566,train,1
4661,2875,train,1
4662,6721,train,1
4663,2423,train,1
4664,4404,train,1
4665,2417,train,1
4666,8217,train,1
4667,6623,train,1
4668,1457,train,1
4669,5245,train,1
4670,8452,train,1
4671,4130,train,1
4672,8035,train,1
4673,3652,train,1
4674,2278,train,1
4675,5260,train,1
4676,7351,train,1
4677,5258,train,1
4678,3655,train,1
4679,9019,train,1
4680,681,train,1
4681,9013,train,1
4682,4659,train,1
4683,6354,train,1
4684,5306,train,1
4685,6054,train,1
4686,9643,train,1
4687,9057,train,1
4688,4964,train,1
4689,3330,train,1
4690,9920,train,1
4691,3649,train,1
4692,6478,train,1
4693,5074,train,1
4694,6728,train,1
4695,1814,train,1
4696,8576,train,1
4697,7433,train,1
4698,2872,train,1
4699,3579,train,1
4700,4087,train,1
4701,1956,train,1
4702,6625,train,1
4703,181,train,1
4704,384,train,1
4705,6457,train,1
4706,9651,train,1
4707,9914,train,1
4708,8448,train,1
4709,2995,train,1
4710,7842,train,1
4711,642,train,1
4712,4625,train,1
4713,8750,train,1
4714,7960,train,1
4715,8509,train,1
4716,9905,train,1
4717,9782,train,1
4718,7264,train,1
4719,9641,train,1
4720,6172,train,1
4721,9037,train,1
4722,7271,train,1
4723,7828,train,1
4724,7809,train,1
4725,9835,train,1
4726,2158,train,1
4727,8054,train,1
4728,2002,train,1
4729,7857,train,1
4730,279,train,1
4731,2515,train,1
4732,6879,train,1
4733,936,train,1
4734,9783,train,1
4735,1155,train,1
4736,5280,train,1
4737,2659,train,1
4738,1769,train,1
4739,6976,train,1
4740,3033,train,1
4741,8890,train,1
4742,9842,train,1
4743,5173,train,1
4744,3166,train,1
4745,8355,train,1
4746,3664,train,1
4747,7276,train,1
4748,4565,train,1
4749,431,train,1
4750,7875,train,1
4751,7202,train,1
4752,2500,train,1
4753,8436,train,1
4754,7397,train,1
4755,3219,train,1
4756,6210,train,1
4757,9303,train,1
4758,7002,train,1
4759,4711,train,1
4760,4900,train,1
4761,7000,train,1
4762,691,train,1
4763,8866,train,1
4764,7710,train,1
4765,38,train,1
4766,7518,train,1
4767,7664,train,1
4768,7760,train,1
4769,1208,train,1
4770,3750,train,1
4771,5346,train,1
4772,6767,train,1
4773,2516,train,1
4774,4747,train,1
4775,7971,train,1
4776,1010,train,1
4777,4106,train,1
4778,4394,train,1
4779,4333,train,1
4780,7812,train,1
4781,5388,train,1
4782,454,train,1
4783,8427,train,1
4784,6902,train,1
4785,5140,train,1
4786,1677,train,1
4787,6095,train,1
4788,9297,train,1
4789,5433,train,1
4790,6873,train,1
4791,9447,train,1
4792,6745,train,1
4793,8114,train,1
4794,7523,train,1
4795,1171,train,1
4796,582,train,1
4797,8572,train,1
4798,2849,train,1
4799,7154,train,1
4800,6299,train,1
4801,6671,train,1
4802,4954,train,1
4803,6226,train,1
4804,9531,train,1
4805,6841,train,1
4806,1216,train,1
4807,1976,train,1
4808,8986,train,1
4809,8794,train,1
4810,2697,train,1
4811,6616,train,1
4812,4254,train,1
4813,4049,train,1
4814,5482,train,1
4815,344,train,1
4816,670,train,1
4817,5239,train,1
4818,2069,train,1
4819,8654,train,1
4820,4217,train,1
4821,6446,train,1
4822,3735,train,1
4823,4145,train,1
4824,7840,train,1
4825,6494,train,1
4826,8995,train,1
4827,5016,train,1
4828,3646,train,1
4829,6022,train,1
4830,2433,train,1
4831,3389,train,1
4832,5771,train,1
4833,1591,train,1
4834,9617,train,1
4835,4408,train,1
4836,226,train,1
4837,6075,train,1
4838,8688,train,1
4839,7885,train,1
4840,6040,train,1
4841,2098,train,1
4842,150,train,1
4843,5386,train,1
4844,6451,train,1
4845,307,train,1
4846,8209,train,1
4847,8923,train,1
4848,6120,train,1
4849,1859,train,1
4850,5297,train,1
4851,4259,train,1
4852,6025,train,1
4853,1023,train,1
4854,4241,train,1
4855,878,train,1
4856,848,train,1
4857,9603,train,1
4858,4172,train,1
4859,7462,train,1
4860,6313,train,1
4861,5741,train,1
4862,6453,train,1
4863,5670,train,1
4864,2409,train,1
4865,2521,train,1
4866,6718,train,1
4867,9190,train,1
4868,2188,train,1
4869,6731,train,1
4870,9627,train,1
4871,4668,train,1
4872,9683,train,1
4873,3818,train,1
4874,7794,train,1
4875,2104,train,1
4876,3496,train,1
4877,987,train,1
4878,256,train,1
4879,6851,train,1
4880,1082,train,1
4881,1545,train,1
4882,6729,train,1
4883,1265,train,1
4884,2709,train,1
4885,9463,train,1
4886,5497,train,1
4887,9464,train,1
4888,4286,train,1
4889,7961,train,1
4890,4751,train,1
4891,1947,train,1
4892,2031,train,1
4893,2485,train,1
4894,4030,train,1
4895,7031,train,1
4896,1383,train,1
4897,9524,train,1
4898,265,train,1
4899,9622,train,1
4900,5027,train,1
4901,9275,train,1
4902,9803,train,1
4903,6108,train,1
4904,4607,train,1
4905,8253,train,1
4906,921,train,1
4907,6443,train,1
4908,1246,train,1
4909,5952,train,1
4910,4948,train,1
4911,6514,train,1
4912,7324,train,1
4913,3159,train,1
4914,3024,train,1
4915,5756,train,1
4916,9191,train,1
4917,6369,train,1
4918,5171,train,1
4919,2919,train,1
4920,4506,train,1
4921,5740,train,1
4922,3632,train,1
4923,7576,train,1
4924,4834,train,1
4925,6136,train,1
4926,5889,train,1
4927,660,train,1
4928,5160,train,1
4929,9381,train,1
4930,9948,train,1
4931,1191,train,1
4932,4409,train,1
4933,6033,train,1
4934,234,train,1
4935,1379,train,1
4936,378,train,1
4937,2572,train,1
4938,4920,train,1
4939,6330,train,1
4940,2451,train,1
4941,3019,train,1
4942,3424,train,1
4943,4074,train,1
4944,3567,train,1
4945,262,train,1
4946,3528,train,1
4947,4478,train,1
4948,8678,train,1
4949,441,train,1
4950,1843,train,1
4951,1499,train,1
4952,159,train,1
4953,8575,train,1
4954,4301,train,1
4955,2159,train,1
4956,1464,train,1
4957,9589,train,1
4958,3748,train,1
4959,2901,train,1
4960,700,train,1
4961,9423,train,1
4962,8284,train,1
4963,5932,train,1
4964,7869,train,1
4965,6607,train,1
4966,9123,train,1
4967,1338,train,1
4968,8318,train,1
4969,7934,train,1
4970,9090,train,1
4971,4570,train,1
4972,2490,train,1
4973,4085,train,1
4974,6376,train,1
4975,3131,train,1
4976,9335,train,1
4977,9533,train,1
4978,7789,train,1
4979,4466,train,1
4980,4627,train,1
4981,9397,train,1
4982,9302,train,1
4983,3444,train,1
4984,1407,train,1
4985,5364,train,1
4986,7617,train,1
4987,2983,train,1
4988,6929,train,1
4989,8728,train,1
4990,5549,train,1
4991,1054,train,1
4992,3600,train,1
4993,214,train,1
4994,2641,train,1
4995,2907,train,1
4996,9251,train,1
4997,4933,train,1
4998,9506,train,1
4999,7137,train,1
5000,5028,train,1
5001,2178,train,1
5002,5298,train,1
5003,1894,train,1
5004,6719,train,1
5005,1194,train,1
5006,9767,train,1
5007,6812,train,1
5008,1161,train,1
5009,9374,train,1
5010,4642,train,1
5011,3808,train,1
5012,9017,train,1
5013,483,train,1
5014,516,train,1
5015,3773,train,1
5016,2679,train,1
5017,6517,train,1
5018,9949,train,1
5019,2545,train,1
5020,9723,train,1
5021,3030,train,1
5022,4095,train,1
5023,4750,train,1
5024,9028,train,1
5025,4861,train,1
5026,7304,train,1
5027,2407,train,1
5028,6196,train,1
5029,935,train,1
5030,4799,train,1
5031,1278,train,1
5032,9712,train,1
5033,8862,train,1
5034,4775,train,1
5035,3332,train,1
5036,8043,train,1
5037,6417,train,1
5038,1111,train,1
5039,9345,train,1
5040,1153,train,1
5041,7901,train,1
5042,633,train,1
5043,1084,train,1
5044,804,train,1
5045,2160,train,1
5046,4040,train,1
5047,5096,train,1
5048,2489,train,1
5049,8534,train,1
5050,3234,train,1
5051,6746,train,1
5052,5316,train,1
5053,9779,train,1
5054,4836,train,1
5055,2345,train,1
5056,4298,train,1
5057,4225,train,1
5058,2115,train,1
5059,5760,train,1
5060,8690,train,1
5061,5758,train,1
5062,4368,train,1
5063,4407,train,1
5064,2944,train,1
5065,6895,train,1
5066,9509,train,1
5067,8828,train,1
5068,3018,train,1
5069,3709,train,1
5070,4076,train,1
5071,4621,train,1
5072,1696,train,1
5073,6116,train,1
5074,8002,train,1
5075,9112,train,1
5076,9974,train,1
5077,1935,train,1
5078,1115,train,1
5079,2479,train,1
5080,2012,train,1
5081,8105,train,1
5082,9018,train,1
5083,4756,train,1
5084,2908,train,1
5085,4334,train,1
5086,8383,train,1
5087,71,train,1
5088,5854,train,1
5089,1094,train,1
5090,2858,train,1
5091,6205,train,1
5092,4231,train,1
5093,2095,train,1
5094,1570,train,1
5095,9038,train,1
5096,8476,train,1
5097,70,train,1
5098,2942,train,1
5099,5790,train,1
5100,6351,train,1
5101,2818,train,1
5102,1040,train,1
5103,79,train,1
5104,2334,train,1
5105,1489,train,1
5106,8932,train,1
5107,1776,train,1
5108,539,train,1
5109,3936,train,1
5110,5445,train,1
5111,9982,train,1
5112,6949,train,1
5113,7986,train,1
5114,7654,train,1
5115,8857,train,1
5116,2342,train,1
5117,8498,train,1
5118,7388,train,1
5119,7734,train,1
5120,5281,train,1
5121,9554,train,1
5122,9416,train,1
5123,3654,train,1
5124,4012,train,1
5125,8657,train,1
5126,8178,train,1
5127,1162,train,1
5128,6046,train,1
5129,494,train,1
5130,1926,train,1
5131,576,train,1
5132,7498,train,1
5133,3089,train,1
5134,5105,train,1
5135,4010,train,1
5136,8510,train,1
5137,1654,train,1
5138,9510,train,1
5139,3643,train,1
5140,548,train,1
5141,7768,train,1
5142,2218,train,1
5143,5664,train,1
5144,8094,train,1
5145,1008,train,1
5146,5545,train,1
5147,1777,train,1
5148,6278,train,1
5149,8203,train,1
5150,3724,train,1
5151,9687,train,1
5152,3315,train,1
5153,6577,train,1
5154,4096,train,1
5155,2689,train,1
5156,8333,train,1
5157,8864,train,1
5158,8492,train,1
5159,8533,train,1
5160,1399,train,1
5161,2501,train,1
5162,606,train,1
5163,929,train,1
5164,8020,train,1
5165,8663,train,1
5166,1627,train,1
5167,8019,train,1
5168,1752,train,1
5169,5788,train,1
5170,786,train,1
5171,6187,train,1
5172,8962,train,1
5173,904,train,1
5174,8843,train,1
5175,2246,train,1
5176,3934,train,1
5177,8152,train,1
5178,9771,train,1
5179,2580,train,1
5180,6068,train,1
5181,2305,train,1
5182,9606,train,1
5183,3603,train,1
5184,1460,train,1
5185,7065,train,1
5186,8963,train,1
5187,4722,train,1
5188,8351,train,1
5189,2738,train,1
5190,3865,train,1
5191,5904,train,1
5192,3688,train,1
5193,5013,train,1
5194,9039,train,1
5195,9924,train,1
5196,9895,train,1
5197,7973,train,1
5198,381,train,1
5199,6178,train,1
5200,7698,train,1
5201,1020,train,1
5202,6122,train,1
5203,3009,train,1
5204,5308,train,1
5205,4468,train,1
5206,372,train,1
5207,9274,train,1
5208,9014,train,1
5209,2143,train,1
5210,6498,train,1
5211,9855,train,1
5212,8463,train,1
5213,4054,train,1
5214,5734,train,1
5215,3749,train,1
5216,8713,train,1
5217,8206,train,1
5218,7982,train,1
5219,4884,train,1
5220,5377,train,1
5221,5515,train,1
5222,1761,train,1
5223,950,train,1
5224,6469,train,1
5225,5198,train,1
5226,6081,train,1
5227,6860,train,1
5228,2174,train,1
5229,9964,train,1
5230,2061,train,1
5231,193,train,1
5232,7092,train,1
5233,9087,train,1
5234,9371,train,1
5235,7164,train,1
5236,9921,train,1
5237,6445,train,1
5238,8649,train,1
5239,2090,train,1
5240,2167,train,1
5241,1640,train,1
5242,7515,train,1
5243,1488,train,1
5244,1861,train,1
5245,9160,train,1
5246,1159,train,1
5247,2255,train,1
5248,7168,train,1
5249,7358,train,1
5250,8159,train,1
5251,4488,train,1
5252,9841,train,1
5253,8712,train,1
5254,6237,train,1
5255,6655,train,1
5256,7590,train,1
5257,1537,train,1
5258,7101,train,1
5259,734,train,1
5260,3973,train,1
5261,6477,train,1
5262,2127,train,1
5263,3944,train,1
5264,3888,train,1
5265,419,train,1
5266,7572,train,1
5267,8523,train,1
5268,9472,train,1
5269,333,train,1
5270,774,train,1
5271,6028,train,1
5272,7640,train,1
5273,9571,train,1
5274,7641,train,1
5275,2973,train,1
5276,6634,train,1
5277,8856,train,1
5278,5279,train,1
5279,8943,train,1
5280,4062,train,1
5281,4319,train,1
5282,1965,train,1
5283,9979,train,1
5284,3671,train,1
5285,3830,train,1
5286,5524,train,1
5287,6699,train,1
5288,2226,train,1
5289,7344,train,1
5290,5020,train,1
5291,3395,train,1
5292,5839,train,1
5293,4694,train,1
5294,3249,train,1
5295,954,train,1
5296,2463,train,1
5297,2788,train,1
5298,2759,train,1
5299,9729,train,1
5300,2491,train,1
5301,2458,train,1
5302,2242,train,1
5303,1577,train,1
5304,1663,train,1
5305,8299,train,1
5306,7334,train,1
5307,105,train,1
5308,7263,train,1
5309,1802,train,1
5310,3282,train,1
5311,8739,train,1
5312,7316,train,1
5313,7967,train,1
5314,5243,train,1
5315,8277,train,1
5316,9211,train,1
5317,5558,train,1
5318,9742,train,1
5319,2503,train,1
5320,3016,train,1
5321,758,train,1
5322,7714,train,1
5323,3346,train,1
5324,5248,train,1
5325,2631,train,1
5326,3246,train,1
5327,3626,train,1
5328,7419,train,1
5329,5496,train,1
5330,6069,train,1
5331,1350,train,1
5332,8352,train,1
5333,6788,train,1
5334,1603,train,1
5335,8310,train,1
5336,8997,train,1
5337,4986,train,1
5338,9005,train,1
5339,468,train,1
5340,6308,train,1
5341,7733,train,1
5342,5621,train,1
5343,5338,train,1
5344,2287,train,1
5345,1463,train,1
5346,1357,train,1
5347,9393,train,1
5348,4896,train,1
5349,8631,train,1
5350,7998,train,1
5351,7363,train,1
5352,5908,train,1
5353,4019,train,1
5354,1129,train,1
5355,2211,train,1
5356,2803,train,1
5357,2836,train,1
5358,6002,train,1
5359,528,train,1
5360,7308,train,1
5361,3031,train,1
5362,1367,train,1
5363,5484,train,1
5364,1536,train,1
5365,4589,train,1
5366,5739,train,1
5367,6018,train,1
5368,1933,train,1
5369,9455,train,1
5370,3522,train,1
5371,9666,train,1
5372,354,train,1
5373,2878,train,1
5374,1795,train,1
5375,2608,train,1
5376,7586,train,1
5377,6525,train,1
5378,8222,train,1
5379,6982,train,1
5380,1472,train,1
5381,8339,train,1
5382,2546,train,1
5383,7778,train,1
5384,9255,train,1
5385,2367,train,1
5386,1922,train,1
5387,5550,train,1
5388,2837,train,1
5389,4244,train,1
5390,1825,train,1
5391,5119,train,1
5392,533,train,1
5393,4552,train,1
5394,7545,train,1
5395,6836,train,1
5396,4630,train,1
5397,2974,train,1
5398,207,train,1
5399,8873,train,1
5400,3835,train,1
5401,9081,train,1
5402,8522,train,1
5403,4670,train,1
5404,4017,train,1
5405,4405,train,1
5406,2137,train,1
5407,8787,train,1
5408,3458,train,1
5409,7983,train,1
5410,8630,train,1
5411,5822,train,1
5412,5850,train,1
5413,9425,train,1
5414,2576,train,1
5415,8055,train,1
5416,1779,train,1
5417,7106,train,1
5418,7298,train,1
5419,3525,train,1
5420,7132,train,1
5421,2126,train,1
5422,956,train,1
5423,7392,train,1
5424,3322,train,1
5425,6144,train,1
5426,6891,train,1
5427,8696,train,1
5428,7922,train,1
5429,1303,train,1
5430,1261,train,1
5431,7248,train,1
5432,6807,train,1
5433,2124,train,1
5434,7855,train,1
5435,5341,train,1
5436,9290,train,1
5437,4573,train,1
5438,5262,train,1
5439,2911,train,1
5440,1516,train,1
5441,1212,train,1
5442,4671,train,1
5443,9408,train,1
5444,730,train,1
5445,3960,train,1
5446,8024,train,1
5447,3580,train,1
5448,153,train,1
5449,8316,train,1
5450,6012,train,1
5451,2731,train,1
5452,542,train,1
5453,9452,train,1
5454,1733,train,1
5455,3519,train,1
5456,9899,train,1
5457,6823,train,1
5458,5726,train,1
5459,7188,train,1
5460,6834,train,1
5461,4801,train,1
5462,9115,train,1
5463,3059,train,1
5464,2604,train,1
5465,6668,train,1
5466,8073,train,1
5467,4771,train,1
5468,718,train,1
5469,5412,train,1
5470,9678,train,1
5471,6734,train,1
5472,3236,train,1
5473,6813,train,1
5474,654,train,1
5475,3431,train,1
5476,8652,train,1
5477,2834,train,1
5478,7902,train,1
5479,5977,train,1
5480,5330,train,1
5481,2864,train,1
5482,9777,train,1
5483,5125,train,1
5484,6659,train,1
5485,5156,train,1
5486,9591,train,1
5487,3394,train,1
5488,9375,train,1
5489,5090,train,1
5490,8717,train,1
5491,4548,train,1
5492,288,train,1
5493,4579,train,1
5494,9282,train,1
5495,9796,train,1
5496,6219,train,1
5497,6588,train,1
5498,1645,train,1
5499,7228,train,1
5500,1012,train,1
5501,7596,train,1
5502,1974,train,1
5503,7672,train,1
5504,5970,train,1
5505,1139,train,1
5506,4624,train,1
5507,8304,train,1
5508,7918,train,1
5509,1365,train,1
5510,8543,train,1
5511,1713,train,1
5512,6129,train,1
5513,3754,train,1
5514,615,train,1
5515,975,train,1
5516,4701,train,1
5517,8602,train,1
5518,6084,train,1
5519,6181,train,1
5520,808,train,1
5521,7282,train,1
5522,3861,train,1
5523,5126,train,1
5524,9867,train,1
5525,1868,train,1
5526,5584,train,1
5527,8077,train,1
5528,8793,train,1
5529,4428,train,1
5530,9456,train,1
5531,9187,train,1
5532,8450,train,1
5533,4582,train,1
5534,9183,train,1
5535,1000,train,1
5536,4328,train,1
5537,3476,train,1
5538,1703,train,1
5539,8623,train,1
5540,9638,train,1
5541,3954,train,1
5542,1721,train,1
5543,2668,train,1
5544,2680,train,1
5545,3124,train,1
5546,6073,train,1
5547,518,train,1
5548,5717,train,1
5549,8438,train,1
5550,7582,train,1
5551,4666,train,1
5552,643,train,1
5553,1099,train,1
5554,2635,train,1
5555,8815,train,1
5556,2253,train,1
5557,2746,train,1
5558,8745,train,1
5559,2644,train,1
5560,6927,train,1
5561,7158,train,1
5562,1234,train,1
5563,1002,train,1
5564,1970,train,1
5565,7536,train,1
5566,1624,train,1
5567,5967,train,1
5568,1839,train,1
5569,4477,train,1
5570,3536,train,1
5571,3439,train,1
5572,2612,train,1
5573,4914,train,1
5574,4270,train,1
5575,4689,train,1
5576,436,train,1
